datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_pressure (Pa),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),absolute_humidity (g/m^3),rainfall (mm)
5/28/2023 15:00,"(42.886717, -78.878392)",23.63,0.36,2.63,99364.03,0.0,0.0,7.6749104839508435,0.0
5/28/2023 16:00,"(42.886717, -78.878392)",24.01,0.34,2.8,99310.16,0.0,0.0,7.406652479926966,0.0
5/28/2023 17:00,"(42.886717, -78.878392)",24.22,0.31,2.8,99243.79,0.0,0.0,6.833954637173231,0.0
5/28/2023 18:00,"(42.886717, -78.878392)",23.54,0.31,2.4,99183.73,0.0,0.0,6.575195197611457,0.0
5/28/2023 19:00,"(42.886717, -78.878392)",23.39,0.29,2.16,99146.67,0.0,0.0,6.098668145322083,0.0
5/28/2023 20:00,"(42.886717, -78.878392)",21.93,0.39,1.88,99129.14,0.0,0.0,7.5432834167575775,0.0
5/28/2023 21:00,"(42.886717, -78.878392)",19.23,0.48,1.98,99154.79,0.0,0.0,7.932494042250799,0.0
5/28/2023 22:00,"(42.886717, -78.878392)",17.7,0.52,2.03,99177.54,0.0,0.0,7.848627871670945,0.0
5/28/2023 23:00,"(42.886717, -78.878392)",16.23,0.56,2.2,99169.13,0.0,0.0,7.739018879721156,0.0
5/29/2023 0:00,"(42.886717, -78.878392)",15.48,0.58,2.1,99162.68,0.0,0.0,7.659727845853048,0.0
5/29/2023 1:00,"(42.886717, -78.878392)",14.32,0.64,1.93,99165.77,0.0,0.0,7.874810587525424,0.0
5/29/2023 2:00,"(42.886717, -78.878392)",14.18,0.66,1.41,99139.93,0.0,0.0,8.051490626514218,0.0
5/29/2023 3:00,"(42.886717, -78.878392)",14.44,0.65,0.76,99122.69,0.0,0.0,8.05685182697558,0.0
5/29/2023 4:00,"(42.886717, -78.878392)",13.83,0.68,0.9,99075.69,0.0,0.0,8.119013206989171,0.0
5/29/2023 5:00,"(42.886717, -78.878392)",13.24,0.7,1.25,99102.54,0.0,0.0,8.059180782993955,0.0
5/29/2023 6:00,"(42.886717, -78.878392)",13.48,0.68,0.36,99122.23,0.0,0.0,7.945818451543249,0.0
5/29/2023 7:00,"(42.886717, -78.878392)",14.01,0.71,0.56,99177.71,0.0,0.0,8.571531176538185,0.0
5/29/2023 8:00,"(42.886717, -78.878392)",16.28,0.63,1.11,99193.53,0.0,0.0,8.732696335179039,0.0
5/29/2023 9:00,"(42.886717, -78.878392)",18.3,0.56,1.66,99212.8,0.0,0.0,8.75948186844574,0.0
5/29/2023 10:00,"(42.886717, -78.878392)",20.23,0.52,2.04,99213.69,0.0,0.0,9.112758753882783,0.0
5/29/2023 11:00,"(42.886717, -78.878392)",22.32,0.48,2.29,99201.16,0.0,0.0,9.494799956298836,0.0
5/29/2023 12:00,"(42.886717, -78.878392)",23.33,0.46,2.55,99183.97,0.0,0.0,9.640723408200895,0.0
5/29/2023 13:00,"(42.886717, -78.878392)",24.2,0.43,2.94,99168.95,0.0,0.0,9.468628857781075,0.0
5/29/2023 14:00,"(42.886717, -78.878392)",24.67,0.42,3.48,99119.86,0.0,0.0,9.497379857205285,0.0
5/29/2023 15:00,"(42.886717, -78.878392)",25.01,0.4,4.24,99078.58,0.0,0.0,9.220044838066501,0.0
5/29/2023 16:00,"(42.886717, -78.878392)",25.12,0.39,4.87,99041.86,0.0,0.0,9.04532496266134,0.0
5/29/2023 17:00,"(42.886717, -78.878392)",24.98,0.39,5.11,99037.32,0.0,0.0,8.97438210126176,0.0
5/29/2023 18:00,"(42.886717, -78.878392)",24.24,0.39,4.41,99025.09,0.0,0.0,8.607294980727016,0.0
5/29/2023 19:00,"(42.886717, -78.878392)",23.59,0.39,4.62,99045.89,0.0,0.0,8.295589195952834,0.0
5/29/2023 20:00,"(42.886717, -78.878392)",22.51,0.39,4.48,99068.14,0.0,0.0,7.799157226306533,0.0
5/29/2023 21:00,"(42.886717, -78.878392)",20.88,0.44,4.39,99111.52,0.0,0.0,8.008501147435075,0.0
5/29/2023 22:00,"(42.886717, -78.878392)",19.57,0.47,4.36,99185.56,0.0,0.0,7.9241327886094695,0.0
5/29/2023 23:00,"(42.886717, -78.878392)",17.77,0.52,4.22,99217.16,0.0,0.0,7.881446300846169,0.0
5/30/2023 0:00,"(42.886717, -78.878392)",17.02,0.55,4.09,99251.03,0.0,0.0,7.97068887530332,0.0
5/30/2023 1:00,"(42.886717, -78.878392)",16.29,0.59,3.9,99254.7,0.0,0.0,8.1831732012244,0.0
5/30/2023 2:00,"(42.886717, -78.878392)",15.81,0.62,3.6,99222.42,0.0,0.0,8.35343818100392,0.0
5/30/2023 3:00,"(42.886717, -78.878392)",15.68,0.64,3.33,99220.64,0.0,0.0,8.555269165514638,0.0
5/30/2023 4:00,"(42.886717, -78.878392)",15.62,0.67,3.09,99209.93,0.0,0.0,8.923780785544688,0.0
5/30/2023 5:00,"(42.886717, -78.878392)",15.45,0.7,3.03,99234.86,0.0,0.0,9.227677269155436,0.0
5/30/2023 6:00,"(42.886717, -78.878392)",15.7,0.71,2.67,99300.37,0.0,0.0,9.502511857370296,0.0
5/30/2023 7:00,"(42.886717, -78.878392)",16.92,0.71,2.69,99366.5,0.0,0.0,10.2279055525002,0.0
5/30/2023 8:00,"(42.886717, -78.878392)",18.73,0.66,2.44,99424.2,0.0,0.0,10.590021928651467,0.0
5/30/2023 9:00,"(42.886717, -78.878392)",20.03,0.62,2.2,99454.18,0.0,0.0,10.738877255701025,0.0
5/30/2023 10:00,"(42.886717, -78.878392)",21.41,0.57,1.84,99466.2,0.0,0.0,10.698559002343593,0.0
5/30/2023 11:00,"(42.886717, -78.878392)",23.02,0.53,1.59,99468.33,0.0,0.0,10.912966600166387,0.0
5/30/2023 12:00,"(42.886717, -78.878392)",23.77,0.5,1.68,99457.96,0.0,0.0,10.744767488585168,0.0
5/30/2023 13:00,"(42.886717, -78.878392)",24.44,0.5,1.88,99422.23,0.0,0.0,11.160525475900386,0.0
5/30/2023 14:00,"(42.886717, -78.878392)",24.59,0.51,1.73,99397.54,0.0,0.0,11.480588636848172,0.0
5/30/2023 15:00,"(42.886717, -78.878392)",25.13,0.5,1.58,99353.73,0.0,0.0,11.603090659613262,0.0
5/30/2023 16:00,"(42.886717, -78.878392)",25.52,0.48,1.45,99319.31,0.0,0.0,11.385455790068725,0.0
5/30/2023 17:00,"(42.886717, -78.878392)",25.81,0.49,1.37,99290.08,0.0,0.0,11.81284755346362,0.0
5/30/2023 18:00,"(42.886717, -78.878392)",26.09,0.46,1.16,99266.91,0.0,0.0,11.264382650073818,0.0
5/30/2023 19:00,"(42.886717, -78.878392)",25.86,0.46,0.8,99248.51,0.0,0.0,11.120648968597907,0.0
5/30/2023 20:00,"(42.886717, -78.878392)",24.73,0.52,1.17,99253.6,0.0,0.0,11.798517874739613,0.0
5/30/2023 21:00,"(42.886717, -78.878392)",22.9,0.59,1.65,99275.03,0.0,0.0,12.065327914717235,0.0
5/30/2023 22:00,"(42.886717, -78.878392)",21.68,0.64,2.35,99309.87,0.0,0.0,12.201428976295713,0.0
5/30/2023 23:00,"(42.886717, -78.878392)",20.09,0.7,2.66,99323.91,0.0,0.0,12.167178577819685,0.0
5/31/2023 0:00,"(42.886717, -78.878392)",19.58,0.72,2.71,99335.54,0.0,0.0,12.146229366971948,0.0
5/31/2023 1:00,"(42.886717, -78.878392)",18.56,0.77,2.82,99344.59,0.0,0.0,12.231357099190898,0.0
5/31/2023 2:00,"(42.886717, -78.878392)",18.0,0.79,3.08,99343.69,0.0,0.0,12.138829605320803,0.0
5/31/2023 3:00,"(42.886717, -78.878392)",17.85,0.76,3.45,99382.52,0.0,0.0,11.574066895316118,0.0
5/31/2023 4:00,"(42.886717, -78.878392)",17.83,0.69,3.37,99416.74,0.0,0.0,10.495524738389179,0.0
5/31/2023 5:00,"(42.886717, -78.878392)",17.48,0.64,2.99,99480.15,0.0,0.0,9.533849624859437,0.0
5/31/2023 6:00,"(42.886717, -78.878392)",16.56,0.72,2.86,99551.36,0.0,0.0,10.15000275165408,0.0
5/31/2023 7:00,"(42.886717, -78.878392)",17.5,0.7,2.93,99579.73,0.0,0.0,10.44011182485985,0.0
5/31/2023 8:00,"(42.886717, -78.878392)",18.99,0.64,2.6,99619.42,0.0,0.0,10.428057257148875,0.0
5/31/2023 9:00,"(42.886717, -78.878392)",20.49,0.56,2.47,99650.48,0.0,0.0,9.963813701389816,0.0
5/31/2023 10:00,"(42.886717, -78.878392)",21.74,0.51,2.33,99654.79,0.0,0.0,9.756760756281615,0.0
5/31/2023 11:00,"(42.886717, -78.878392)",23.66,0.44,2.3,99664.42,0.0,0.0,9.396463485984405,0.0
5/31/2023 12:00,"(42.886717, -78.878392)",24.2,0.43,2.22,99637.77,0.0,0.0,9.468628857781075,0.0
5/31/2023 13:00,"(42.886717, -78.878392)",24.85,0.43,1.89,99604.74,0.0,0.0,9.822672653393214,0.0
5/31/2023 14:00,"(42.886717, -78.878392)",25.2,0.44,1.43,99551.91,0.0,0.0,10.250961924872527,0.0
5/31/2023 15:00,"(42.886717, -78.878392)",26.19,0.43,1.35,99473.09,0.0,0.0,10.588630140300086,0.0
5/31/2023 16:00,"(42.886717, -78.878392)",26.48,0.42,1.75,99410.94,0.0,0.0,10.510732638475925,0.0
5/31/2023 17:00,"(42.886717, -78.878392)",26.57,0.42,2.45,99387.18,0.0,0.0,10.563455450672947,0.0
5/31/2023 18:00,"(42.886717, -78.878392)",26.27,0.43,0.91,99342.34,0.0,0.0,10.63593855396501,0.0
5/31/2023 19:00,"(42.886717, -78.878392)",26.0,0.43,0.95,99315.72,0.0,0.0,10.476996776503155,0.0
5/31/2023 20:00,"(42.886717, -78.878392)",25.48,0.43,0.79,99291.64,0.0,0.0,10.176631681187272,0.0
5/31/2023 21:00,"(42.886717, -78.878392)",23.83,0.48,0.98,99325.04,0.0,0.0,10.350189808755447,0.0
5/31/2023 22:00,"(42.886717, -78.878392)",21.62,0.56,1.35,99383.47,0.0,0.0,10.63930537724588,0.0
5/31/2023 23:00,"(42.886717, -78.878392)",19.77,0.63,1.78,99380.07,0.0,0.0,10.747129045060806,0.0
6/1/2023 0:00,"(42.886717, -78.878392)",19.44,0.65,1.99,99397.45,0.0,0.0,10.875498028818445,0.0
6/1/2023 1:00,"(42.886717, -78.878392)",18.55,0.67,2.15,99382.36,0.0,0.0,10.636568411635352,0.0
6/1/2023 2:00,"(42.886717, -78.878392)",17.79,0.7,1.87,99383.14,0.0,0.0,10.62229104329481,0.0
6/1/2023 3:00,"(42.886717, -78.878392)",17.61,0.71,1.3,99392.18,0.0,0.0,10.65902047245011,0.0
6/1/2023 4:00,"(42.886717, -78.878392)",16.42,0.76,0.95,99432.37,0.0,0.0,10.623959246597494,0.0
6/1/2023 5:00,"(42.886717, -78.878392)",15.64,0.79,0.95,99451.52,0.0,0.0,10.534836619261277,0.0
6/1/2023 6:00,"(42.886717, -78.878392)",16.39,0.8,1.69,99474.8,0.0,0.0,11.162919248147094,0.0
6/1/2023 7:00,"(42.886717, -78.878392)",17.15,0.8,2.26,99492.4,0.0,0.0,11.68439611992754,0.0
6/1/2023 8:00,"(42.886717, -78.878392)",19.56,0.72,1.69,99511.63,0.0,0.0,12.131968327463467,0.0
6/1/2023 9:00,"(42.886717, -78.878392)",21.38,0.64,1.25,99566.68,0.0,0.0,11.991572575995546,0.0
6/1/2023 10:00,"(42.886717, -78.878392)",23.47,0.59,1.17,99568.39,0.0,0.0,12.464308923970941,0.0
6/1/2023 11:00,"(42.886717, -78.878392)",25.29,0.52,1.1,99557.43,0.0,0.0,12.176157134731778,0.0
6/1/2023 12:00,"(42.886717, -78.878392)",26.17,0.48,1.23,99521.34,0.0,0.0,11.806695438618574,0.0
6/1/2023 13:00,"(42.886717, -78.878392)",27.08,0.45,1.7,99485.38,0.0,0.0,11.642710579352997,0.0
6/1/2023 14:00,"(42.886717, -78.878392)",27.37,0.43,2.41,99419.01,0.0,0.0,11.30508233022702,0.0
6/1/2023 15:00,"(42.886717, -78.878392)",27.88,0.41,2.98,99359.52,0.0,0.0,11.086575014848803,0.0
6/1/2023 16:00,"(42.886717, -78.878392)",28.21,0.38,3.43,99303.79,0.0,0.0,10.463349921705964,0.0
6/1/2023 17:00,"(42.886717, -78.878392)",28.57,0.37,3.81,99250.2,0.0,0.0,10.390948575595473,0.0
6/1/2023 18:00,"(42.886717, -78.878392)",28.12,0.35,2.11,99212.65,0.0,0.0,9.589806821139293,0.0
6/1/2023 19:00,"(42.886717, -78.878392)",27.68,0.34,1.96,99190.48,0.0,0.0,9.093073429774009,0.0
6/1/2023 20:00,"(42.886717, -78.878392)",26.24,0.39,1.86,99207.48,0.0,0.0,9.630439295602573,0.0
6/1/2023 21:00,"(42.886717, -78.878392)",23.48,0.51,1.74,99226.22,0.0,0.0,10.780370311311021,0.0
6/1/2023 22:00,"(42.886717, -78.878392)",21.5,0.6,2.01,99282.83,0.0,0.0,11.320442278248159,0.0
6/1/2023 23:00,"(42.886717, -78.878392)",19.98,0.66,2.22,99309.01,0.0,0.0,11.39829840046498,0.0
6/2/2023 0:00,"(42.886717, -78.878392)",19.04,0.7,1.97,99322.21,0.0,0.0,11.439384884907264,0.0
6/2/2023 1:00,"(42.886717, -78.878392)",18.05,0.75,1.75,99297.41,0.0,0.0,11.55852436509576,0.0
6/2/2023 2:00,"(42.886717, -78.878392)",18.16,0.75,1.39,99271.02,0.0,0.0,11.634337594620048,0.0
6/2/2023 3:00,"(42.886717, -78.878392)",18.52,0.72,0.81,99212.19,0.0,0.0,11.41005009186571,0.0
6/2/2023 4:00,"(42.886717, -78.878392)",18.06,0.74,0.39,99173.88,0.0,0.0,11.41119345542634,0.0
6/2/2023 5:00,"(42.886717, -78.878392)",17.31,0.78,1.15,99184.92,0.0,0.0,11.501907452264867,0.0
6/2/2023 6:00,"(42.886717, -78.878392)",17.26,0.79,0.26,99209.27,0.0,0.0,11.614573074483829,0.0
6/2/2023 7:00,"(42.886717, -78.878392)",18.18,0.76,0.63,99229.88,0.0,0.0,11.803476833996358,0.0
6/2/2023 8:00,"(42.886717, -78.878392)",19.83,0.69,0.97,99218.85,0.0,0.0,11.812146531855879,0.0
6/2/2023 9:00,"(42.886717, -78.878392)",21.21,0.64,1.48,99295.66,0.0,0.0,11.874041885559866,0.0
6/2/2023 10:00,"(42.886717, -78.878392)",23.04,0.56,1.78,99276.06,0.0,0.0,11.543867893186164,0.0
6/2/2023 11:00,"(42.886717, -78.878392)",24.84,0.53,1.82,99250.09,0.0,0.0,12.100196761499717,0.0
6/2/2023 12:00,"(42.886717, -78.878392)",26.19,0.5,2.09,99207.92,0.0,0.0,12.312360628255911,0.0
6/2/2023 13:00,"(42.886717, -78.878392)",27.39,0.47,2.29,99147.15,0.0,0.0,12.370373267002764,0.0
6/2/2023 14:00,"(42.886717, -78.878392)",28.07,0.44,2.86,99117.53,0.0,0.0,12.022699306918733,0.0
6/2/2023 15:00,"(42.886717, -78.878392)",29.16,0.41,3.61,99024.59,0.01,0.0,11.891174237219472,0.01
6/2/2023 16:00,"(42.886717, -78.878392)",28.87,0.42,3.56,98988.88,0.04,0.0,11.99010628119396,0.04
6/2/2023 17:00,"(42.886717, -78.878392)",28.81,0.42,3.1,98942.17,0.0,0.0,11.950891641433655,0.0
6/2/2023 18:00,"(42.886717, -78.878392)",28.88,0.42,2.3,98845.46,0.0,0.0,11.996652769102969,0.0
6/2/2023 19:00,"(42.886717, -78.878392)",27.61,0.46,3.98,98921.28,0.0,0.0,12.255025837186524,0.0
6/2/2023 20:00,"(42.886717, -78.878392)",25.87,0.52,3.4,98916.53,0.0,0.0,12.578195574655135,0.0
6/2/2023 21:00,"(42.886717, -78.878392)",24.22,0.59,2.29,98922.46,0.0,0.0,13.006558825587758,0.0
6/2/2023 22:00,"(42.886717, -78.878392)",22.93,0.64,2.07,98954.99,0.0,0.0,13.110290561886085,0.0
6/2/2023 23:00,"(42.886717, -78.878392)",21.86,0.68,2.12,98960.48,0.0,0.0,13.099410665638864,0.0
6/3/2023 0:00,"(42.886717, -78.878392)",20.89,0.72,2.02,98969.31,0.0,0.0,13.112439747056145,0.0
6/3/2023 1:00,"(42.886717, -78.878392)",20.08,0.76,1.92,98952.91,0.0,0.0,13.202354086286459,0.0
6/3/2023 2:00,"(42.886717, -78.878392)",19.34,0.81,2.13,98927.38,0.0,0.0,13.473055306767826,0.0
6/3/2023 3:00,"(42.886717, -78.878392)",18.82,0.83,2.21,98909.25,0.0,0.0,13.388798650080206,0.0
6/3/2023 4:00,"(42.886717, -78.878392)",18.43,0.85,2.54,98941.2,0.0,0.0,13.398550747066999,0.0
6/3/2023 5:00,"(42.886717, -78.878392)",18.25,0.86,2.96,98944.25,0.0,0.0,13.41220010933436,0.0
6/3/2023 6:00,"(42.886717, -78.878392)",18.18,0.84,3.37,99020.16,0.0,0.0,13.045948079680183,0.0
6/3/2023 7:00,"(42.886717, -78.878392)",18.2,0.82,4.42,99096.81,0.0,0.0,12.750466978018348,0.0
6/3/2023 8:00,"(42.886717, -78.878392)",18.33,0.76,5.34,99125.75,0.0,0.0,11.909047457159,0.0
6/3/2023 9:00,"(42.886717, -78.878392)",18.62,0.72,5.76,99179.31,0.0,0.0,11.477811755410649,0.0
6/3/2023 10:00,"(42.886717, -78.878392)",18.84,0.69,5.85,99211.89,0.0,0.0,11.14360855272735,0.0
6/3/2023 11:00,"(42.886717, -78.878392)",19.58,0.62,6.21,99237.36,0.0,0.0,10.459253066003624,0.0
6/3/2023 12:00,"(42.886717, -78.878392)",20.09,0.57,6.68,99273.1,0.0,0.0,9.907559699081741,0.0
6/3/2023 13:00,"(42.886717, -78.878392)",20.65,0.52,6.73,99273.65,0.0,0.0,9.338780279174305,0.0
6/3/2023 14:00,"(42.886717, -78.878392)",21.13,0.48,6.62,99274.18,0.0,0.0,8.864308595581024,0.0
6/3/2023 15:00,"(42.886717, -78.878392)",21.28,0.46,6.81,99257.61,0.0,0.0,8.569164586222245,0.0
6/3/2023 16:00,"(42.886717, -78.878392)",21.25,0.43,7.05,99259.53,0.0,0.0,7.996391779306704,0.0
6/3/2023 17:00,"(42.886717, -78.878392)",21.01,0.42,7.07,99250.71,0.0,0.0,7.702435224546629,0.0
6/3/2023 18:00,"(42.886717, -78.878392)",19.57,0.43,6.67,99269.78,0.0,0.0,7.249738508727813,0.0
6/3/2023 19:00,"(42.886717, -78.878392)",19.0,0.44,6.41,99310.36,0.0,0.0,7.17352127138007,0.0
6/3/2023 20:00,"(42.886717, -78.878392)",17.84,0.47,6.38,99333.2,0.0,0.0,7.1533849918185375,0.0
6/3/2023 21:00,"(42.886717, -78.878392)",16.8,0.48,6.43,99376.55,0.0,0.0,6.865008174258129,0.0
6/3/2023 22:00,"(42.886717, -78.878392)",15.77,0.5,6.24,99426.45,0.0,0.0,6.720346917613067,0.0
6/3/2023 23:00,"(42.886717, -78.878392)",14.65,0.51,5.98,99428.39,0.0,0.0,6.403250817022861,0.0
6/4/2023 0:00,"(42.886717, -78.878392)",13.97,0.51,5.64,99457.57,0.0,0.0,6.1419023111483995,0.0
6/4/2023 1:00,"(42.886717, -78.878392)",13.12,0.53,5.25,99439.57,0.0,0.0,6.056832688073397,0.0
6/4/2023 2:00,"(42.886717, -78.878392)",12.58,0.55,4.87,99428.62,0.0,0.0,6.078398602956802,0.0
6/4/2023 3:00,"(42.886717, -78.878392)",12.11,0.57,4.55,99404.83,0.0,0.0,6.117741671323347,0.0
6/4/2023 4:00,"(42.886717, -78.878392)",11.78,0.59,4.3,99370.6,0.0,0.0,6.203187610975699,0.0
6/4/2023 5:00,"(42.886717, -78.878392)",11.02,0.62,3.86,99390.43,0.0,0.0,6.2150208864199845,0.0
6/4/2023 6:00,"(42.886717, -78.878392)",11.08,0.62,3.55,99424.48,0.0,0.0,6.238532448136117,0.0
6/4/2023 7:00,"(42.886717, -78.878392)",12.09,0.61,2.89,99465.08,0.0,0.0,6.538892110503602,0.0
6/4/2023 8:00,"(42.886717, -78.878392)",14.03,0.56,2.42,99490.78,0.0,0.0,6.768954944540197,0.0
6/4/2023 9:00,"(42.886717, -78.878392)",15.79,0.46,3.41,99539.44,0.0,0.0,6.190211747827125,0.0
6/4/2023 10:00,"(42.886717, -78.878392)",17.17,0.41,4.32,99557.47,0.0,0.0,5.995429590302435,0.0
6/4/2023 11:00,"(42.886717, -78.878392)",18.32,0.38,4.87,99543.35,0.0,0.0,5.95099204929048,0.0
6/4/2023 12:00,"(42.886717, -78.878392)",18.81,0.35,5.19,99512.63,0.0,0.0,5.642543448712871,0.0
6/4/2023 13:00,"(42.886717, -78.878392)",19.19,0.32,5.21,99453.54,0.0,0.0,5.275882734972153,0.0
6/4/2023 14:00,"(42.886717, -78.878392)",19.38,0.31,5.23,99392.95,0.0,0.0,5.168504540039763,0.0
6/4/2023 15:00,"(42.886717, -78.878392)",19.72,0.28,5.18,99334.64,0.0,0.0,4.762513306674109,0.0
6/4/2023 16:00,"(42.886717, -78.878392)",19.89,0.27,4.9,99324.02,0.0,0.0,4.63842552972738,0.0
6/4/2023 17:00,"(42.886717, -78.878392)",19.99,0.26,4.27,99266.69,0.0,0.0,4.492868377982603,0.0
6/4/2023 18:00,"(42.886717, -78.878392)",19.32,0.28,3.9,99239.61,0.0,0.0,4.651873701716311,0.0
6/4/2023 19:00,"(42.886717, -78.878392)",18.78,0.32,3.45,99246.99,0.0,0.0,5.149757410334911,0.0
6/4/2023 20:00,"(42.886717, -78.878392)",17.46,0.37,2.59,99246.93,0.0,0.0,5.505175614668819,0.0
6/4/2023 21:00,"(42.886717, -78.878392)",15.55,0.43,2.12,99255.82,0.0,0.0,5.702938595235938,0.0
6/4/2023 22:00,"(42.886717, -78.878392)",13.7,0.5,2.04,99301.5,0.0,0.0,5.922283116627121,0.0
6/4/2023 23:00,"(42.886717, -78.878392)",12.2,0.57,1.99,99277.58,0.0,0.0,6.152176395371449,0.0
6/5/2023 0:00,"(42.886717, -78.878392)",11.87,0.6,1.81,99241.11,0.0,0.0,6.3439299451714355,0.0
6/5/2023 1:00,"(42.886717, -78.878392)",11.7,0.62,1.15,99223.44,0.0,0.0,6.4860522264230696,0.0
6/5/2023 2:00,"(42.886717, -78.878392)",11.51,0.63,0.24,99211.58,0.0,0.0,6.512683694552483,0.0
6/5/2023 3:00,"(42.886717, -78.878392)",11.27,0.67,0.41,99182.95,0.0,0.0,6.822649878095878,0.0
6/5/2023 4:00,"(42.886717, -78.878392)",11.17,0.71,0.34,99142.25,0.0,0.0,7.184678780464076,0.0
6/5/2023 5:00,"(42.886717, -78.878392)",11.2,0.7,0.58,99157.78,0.0,0.0,7.096857163718585,0.0
6/5/2023 6:00,"(42.886717, -78.878392)",12.18,0.68,0.39,99178.3,0.0,0.0,7.330292288393207,0.0
6/5/2023 7:00,"(42.886717, -78.878392)",12.53,0.69,0.87,99192.87,0.0,0.0,7.601962851205488,0.0
6/5/2023 8:00,"(42.886717, -78.878392)",13.74,0.62,1.19,99170.74,0.0,0.0,7.361740858432713,0.0
6/5/2023 9:00,"(42.886717, -78.878392)",15.26,0.55,1.81,99201.11,0.0,0.0,7.167092223095494,0.0
6/5/2023 10:00,"(42.886717, -78.878392)",16.78,0.51,2.41,99196.86,0.0,0.0,7.285314091623086,0.0
6/5/2023 11:00,"(42.886717, -78.878392)",18.27,0.48,2.63,99178.9,0.0,0.0,7.4947715530439565,0.0
6/5/2023 12:00,"(42.886717, -78.878392)",19.03,0.47,2.59,99144.42,0.0,0.0,7.676200174327239,0.0
6/5/2023 13:00,"(42.886717, -78.878392)",19.82,0.47,2.5,99074.18,0.0,0.0,8.041239680036554,0.0
6/5/2023 14:00,"(42.886717, -78.878392)",20.2,0.46,2.62,99014.87,0.0,0.0,8.047166304627577,0.0
6/5/2023 15:00,"(42.886717, -78.878392)",20.74,0.46,2.93,98953.21,0.0,0.0,8.304625969947127,0.0
6/5/2023 16:00,"(42.886717, -78.878392)",21.06,0.45,3.12,98913.6,0.0,0.0,8.27660043623777,0.0
6/5/2023 17:00,"(42.886717, -78.878392)",21.11,0.45,3.28,98847.11,0.0,0.0,8.300651864240207,0.0
6/5/2023 18:00,"(42.886717, -78.878392)",19.89,0.5,3.45,98852.25,0.0,0.0,8.589676906902554,0.0
6/5/2023 19:00,"(42.886717, -78.878392)",19.16,0.51,3.98,98830.08,0.0,0.0,8.393586991901032,0.0
6/5/2023 20:00,"(42.886717, -78.878392)",18.19,0.54,4.19,98816.41,0.0,0.0,8.391663666785691,0.0
6/5/2023 21:00,"(42.886717, -78.878392)",17.15,0.58,4.31,98814.74,0.0,0.0,8.471187186947466,0.0
6/5/2023 22:00,"(42.886717, -78.878392)",16.48,0.6,4.14,98791.92,0.0,0.0,8.417701090088265,0.0
6/5/2023 23:00,"(42.886717, -78.878392)",15.16,0.69,4.2,98760.39,0.0,0.0,8.936908703091882,0.0
6/6/2023 0:00,"(42.886717, -78.878392)",14.89,0.74,3.99,98722.32,0.0,0.0,9.42813218841669,0.0
6/6/2023 1:00,"(42.886717, -78.878392)",14.09,0.81,3.36,98686.23,0.0,0.0,9.826949029161545,0.0
6/6/2023 2:00,"(42.886717, -78.878392)",14.1,0.81,2.5,98603.07,0.0,0.0,9.832983469173556,0.0
6/6/2023 3:00,"(42.886717, -78.878392)",14.06,0.83,2.06,98553.25,0.0,0.0,10.051059183848016,0.0
6/6/2023 4:00,"(42.886717, -78.878392)",13.91,0.84,2.23,98541.44,0.0,0.0,10.078835720016258,0.0
6/6/2023 5:00,"(42.886717, -78.878392)",13.91,0.85,2.28,98519.2,0.0,0.0,10.198821859540264,0.0
6/6/2023 6:00,"(42.886717, -78.878392)",13.82,0.88,1.83,98538.88,0.0,0.0,10.500496064559403,0.0
6/6/2023 7:00,"(42.886717, -78.878392)",14.88,0.82,2.29,98543.21,0.01,0.0,10.441019150638754,0.01
6/6/2023 8:00,"(42.886717, -78.878392)",15.73,0.73,2.8,98556.98,0.02,0.0,9.787963102773114,0.02
6/6/2023 9:00,"(42.886717, -78.878392)",16.59,0.66,2.85,98573.8,0.01,0.0,9.320979046607286,0.01
6/6/2023 10:00,"(42.886717, -78.878392)",17.4,0.61,2.94,98558.66,0.0,0.0,9.043617323987814,0.0
6/6/2023 11:00,"(42.886717, -78.878392)",18.83,0.54,3.17,98506.52,0.0,0.0,8.715933493730327,0.0
6/6/2023 12:00,"(42.886717, -78.878392)",19.36,0.53,3.87,98476.11,0.0,0.0,8.826083898745168,0.0
6/6/2023 13:00,"(42.886717, -78.878392)",20.28,0.48,4.13,98397.18,0.0,0.0,8.436383942318146,0.0
6/6/2023 14:00,"(42.886717, -78.878392)",20.69,0.47,4.28,98357.92,0.0,0.0,8.460502850656772,0.0
6/6/2023 15:00,"(42.886717, -78.878392)",20.98,0.44,4.43,98292.35,0.0,0.0,8.05517116259817,0.0
6/6/2023 16:00,"(42.886717, -78.878392)",21.28,0.41,4.53,98286.94,0.01,0.0,7.637733652937218,0.01
6/6/2023 17:00,"(42.886717, -78.878392)",21.59,0.38,4.53,98257.97,0.01,0.0,7.207021831224402,0.01
6/6/2023 18:00,"(42.886717, -78.878392)",20.89,0.41,3.75,98237.53,0.01,0.0,7.466805967073638,0.01
6/6/2023 19:00,"(42.886717, -78.878392)",20.36,0.43,4.06,98238.79,0.0,0.0,7.592979266932836,0.0
6/6/2023 20:00,"(42.886717, -78.878392)",19.61,0.45,3.67,98249.28,0.0,0.0,7.604780051023951,0.0
6/6/2023 21:00,"(42.886717, -78.878392)",18.36,0.48,3.41,98278.65,0.0,0.0,7.534900603318919,0.0
